id	basisOfRecord	occurrenceID	occurrenceRemarks	recordedBy	individualCount	lifeStage	eventID	year	month	day	verbatimEventDate	identifiedBy	scientificName	phylum	class	order	family	vernacularName
1	HumanObservation	ARCOS_JRS_WETLANDS_1		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Amarius nivius			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_2		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Bicyclus safitza			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_3		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Bicyclus anynana			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_4		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Precis ceryne			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_5		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Phalanta phalantha			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_6		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Ypthima asterope			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_7		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Mylothris agathina			Lepidoptera	Nymphalidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_8		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Colotis danae			Lepidoptera	Pieridae	
1	HumanObservation	ARCOS_JRS_WETLANDS_9		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Eronia leda			Lepidoptera	Pieridae	
1	HumanObservation	ARCOS_JRS_WETLANDS_10	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Micronecta sp	Arthropoda	Insecta	Hemiptera	Corixidae	Water boatment
1	HumanObservation	ARCOS_JRS_WETLANDS_11	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Enithares  sp	Arthropoda	Insecta	Hemiptera	Notonectidae	Back Swimmers
1	HumanObservation	ARCOS_JRS_WETLANDS_12	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Lethocerus sp	Arthropoda	Insecta	Hemiptera	Belostomatidae	Giant water bag
1	HumanObservation	ARCOS_JRS_WETLANDS_13	Highly tolerant to pollution	KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Cybister  sp	Arthropoda	Insecta	Coleoptera	Dytiscidae	Predacious diving beetles
1	HumanObservation	ARCOS_JRS_WETLANDS_14		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Anax gladiator			Odonata	Aeshinidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_15		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Ceriagron glabrum			Odonata	Coenagrionidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_16		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Hemistica albipunctum			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_17		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Orthetrum africanum			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_18		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Palpopleura lucia			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_19		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Brachythemis wilsoni			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_20		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Palpopleura albifrons			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_21		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Orthetrum angustiventre			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_22		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Palpopleura albifrons			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_23		KUBWIMANA Jean Paul, UMURUNGI Yvette			1	2019	6	22	2019-06-22	KUBWIMANA Jean Paul, IRADUKUNDA Christella	Orthetrum julia			Odonata	Libellulidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_24		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Protopterus aethiopicus				Protopteridae	
1	HumanObservation	ARCOS_JRS_WETLANDS_25		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Oreochromis niloticus				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_26		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Tilapia rendalli				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_27		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Haplochromis crebidens				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_28		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Haplochromis insidiae				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_29		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Haplochromis kamiranzovu				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_30		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Haplochromis erythromaculatus				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_31		Rashid Mwimba			1	2019	6	22	2019-06-22	Rashid Mwimba	Pseudocrenilabrus multicolor				Cichlidae	
1	HumanObservation	ARCOS_JRS_WETLANDS_32		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Cyperus latifolius				Cyperaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_33		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Polygonum senegalens				Polygonaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_34		Narcisse Uwitonze		non-flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Phragmites mauritianum				Poaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_35		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Cyperus papyrus				Cyperaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_36		Narcisse Uwitonze		non-flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Umutete				Poaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_37		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Kyllinga stenophylla				Cyperaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_38		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Eichornia crassipes				Pontederiaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_39		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Cyperus tomaiophyllus				Cyperaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_40		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Ipomoea involucrata				Convolvulaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_41		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Bothriocline rwandensis				Asteraceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_42		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Solanum chrysotricum				Solanaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_43		Narcisse Uwitonze		non-flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Centella asiatica				Apiaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_44		Narcisse Uwitonze		non-flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Digitaria sp				Poaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_45		Narcisse Uwitonze		non-flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Abutilon angulatum				Malvaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_46		Narcisse Uwitonze		flowering	1	2019	6	22	2019-06-22	Narcisse Uwitonze	Mimosa pigra				Fabaceae	
1	HumanObservation	ARCOS_JRS_WETLANDS_47	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Bostrychia hagedash				Threskiornithidae	Hadada Ibis
1	HumanObservation	ARCOS_JRS_WETLANDS_48	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	4		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Motacilla aguimp				Motacillidae	African Pied Wagtail
1	HumanObservation	ARCOS_JRS_WETLANDS_49	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Halcyon leucocephala				Alcedinidae	Malachite kingfisher
1	HumanObservation	ARCOS_JRS_WETLANDS_50	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	15		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Estrilda astrild				Estrildidae	Common Waxbill
1	HumanObservation	ARCOS_JRS_WETLANDS_51	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Egretta garzetta				Ardeidae	Little Egret
1	HumanObservation	ARCOS_JRS_WETLANDS_52	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ardea cinerea				Ardeidae	Grey Heron
1	HumanObservation	ARCOS_JRS_WETLANDS_53	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	3		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ceryle rudis				Alcedinidae	Pied kingfisher
1	HumanObservation	ARCOS_JRS_WETLANDS_54	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Eminia lepida				Cisticolidae	Gray-capped Warbler
1	HumanObservation	ARCOS_JRS_WETLANDS_55	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Acrocephalus gracilirostris				Acrocephalidae	Lesser Swamp Warbler
1	HumanObservation	ARCOS_JRS_WETLANDS_56	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Muscicapa aquatica				Muscicapidae	Swamp flycatcher
1	HumanObservation	ARCOS_JRS_WETLANDS_57	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Euplectes axillaris				Ploceidae	Fan-tailed Widowbird
1	HumanObservation	ARCOS_JRS_WETLANDS_58	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Lamprotornis purpuropterus				Sturnidae	Ruppel’s long tilled Starling
1	HumanObservation	ARCOS_JRS_WETLANDS_59	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	4		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Turdoides melanops				Timaliidae	Black-Lored Babbler
1	HumanObservation	ARCOS_JRS_WETLANDS_60	Near Threatened on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	2		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Laniarius mufumbiri				Malaconotidae	Papyrus Gonolek
1	HumanObservation	ARCOS_JRS_WETLANDS_61	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	6		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ploceus melanocephalus				Ploceidae	Yellow-backed Weaver
1	HumanObservation	ARCOS_JRS_WETLANDS_62	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	8		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Lonchura cucullata				Estrildidae	Bronze Mannikin
1	HumanObservation	ARCOS_JRS_WETLANDS_63	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Centropus superciliosus				Cuculidae	White-Browed Coucal
1	HumanObservation	ARCOS_JRS_WETLANDS_64	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Streptolia capicola				Columbidae	Ring-necked Dove
1	HumanObservation	ARCOS_JRS_WETLANDS_65	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Streptopelia senegalensis				Columbidae	Laughing Dove
1	HumanObservation	ARCOS_JRS_WETLANDS_66	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Alcedo semitorquata				Alcedinidae	Half-collared Kingfisher
1	HumanObservation	ARCOS_JRS_WETLANDS_67	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	4		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Halcyon leucocephala				Alcedinidae	Malachite kingfisher
1	HumanObservation	ARCOS_JRS_WETLANDS_68	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Muscicapa aquatica				Muscicapidae	Swamp flycatcher
1	HumanObservation	ARCOS_JRS_WETLANDS_69	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ploceus castanops				Ploceidae	Northern Brown-throated Weaver
1	HumanObservation	ARCOS_JRS_WETLANDS_70	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	2		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ceryle rudis				Alcedinidae	Pied kingfisher
1	HumanObservation	ARCOS_JRS_WETLANDS_71	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Charadrius tricollaris				Charadriidae	Three-banded plover
1	HumanObservation	ARCOS_JRS_WETLANDS_72	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Pycnonotis barbatus				Pycnonotidae	Common Bulbul
1	HumanObservation	ARCOS_JRS_WETLANDS_73	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Cossypha heuglini				Turdidae	White-browed Robin-Chat
1	HumanObservation	ARCOS_JRS_WETLANDS_74	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Laniarius major				Malaconotidae	Tropical Boubou
1	HumanObservation	ARCOS_JRS_WETLANDS_75	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Haliaeetus vocifer				Accipitridae	African Fish Eagle
1	HumanObservation	ARCOS_JRS_WETLANDS_76	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Turtur afer				Columbidae	Blue-spotted Wood Dove
1	HumanObservation	ARCOS_JRS_WETLANDS_77	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	12		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ploceus baglafecht				Ploceidae	Baglafecht Weaver
1	HumanObservation	ARCOS_JRS_WETLANDS_78	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	6		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Plectropterus gambensis				Anatidae	Spur-winged Goose
1	HumanObservation	ARCOS_JRS_WETLANDS_79	Vulnarable on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	2		1	2019	6	22	22/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Chloropeta gracilirostris				Acrocephalidae	Papyrus yellow warbler
2	HumanObservation	ARCOS_JRS_WETLANDS_80		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Rumex bequaertii				Polygonaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_81		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Epilobium stereophylum				Onagraceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_82		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Rubus kirungensis				Rosaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_83		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Drymaria chordata				Caryophyllaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_84		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Commelina africana				Commelinaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_85		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Ipomoea involucrata				Convolvulaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_86		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Commelina bengalensis				Commelinaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_87		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Cyatula cylindrica				Amarantaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_88		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Pycreus niger				Cyperaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_89		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Crassocephalum vitellinum				Asteraceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_90		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Clutia abyssinica				Euphorbiaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_91		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Mimulopis sp				Acanthaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_92		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Cyperus latifolius				Cyperaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_93		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Miscantous violaceous				Violaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_94		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Spermacoce princiae				Rubiaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_95		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Isachne mauritiana				Poaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_96		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Panicum ripens				Poaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_97		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Asplenium friesiorum				Aspleniaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_98		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Bothriocline longipes				Asteraceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_99		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Rumex abyssinicus				Polygonaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_100		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Kyllinga stenophylla				Cyperaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_101		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Cyperus latifolius				Cyperaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_102		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Ranunclus multifidus				Ranunculaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_103		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Centella asiatica				Apiaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_104		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Juncus oxycarpus				Cyperaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_105		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Eichornia crassipes				Pontederiaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_106		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Nymphea lotus				Nymphaecaea	
2	HumanObservation	ARCOS_JRS_WETLANDS_107		Narcisse Uwitonze		flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Polygonum senegalens				Polygonaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_108		Narcisse Uwitonze		non-flowering	2	2019	6	24	2019-06-24	Narcisse Uwitonze	Phragmites mauritianum				Poaceae	
2	HumanObservation	ARCOS_JRS_WETLANDS_109	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	2		2	2019	6	24	24/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Bostrychia hagedash				Threskiornithidae	Hadada Ibis
2	HumanObservation	ARCOS_JRS_WETLANDS_110	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		2	2019	6	24	24/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Lanius humeralis				Laniidae	Northern Fiscal
2	HumanObservation	ARCOS_JRS_WETLANDS_111	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	2		2	2019	6	24	24/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Cisticola chubbi				Cisticolidae	Chubb's Cisticola
2	HumanObservation	ARCOS_JRS_WETLANDS_112	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	2		2	2019	6	24	24/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Ceryle rudis				Alcedinidae	Pied kingfisher
2	HumanObservation	ARCOS_JRS_WETLANDS_113	Least Concern on the IUCN Red list, Not Endemic to the Albertine Rift Region	sam Kanyamibwa ,  Martin Sindikubwabo	1		2	2019	6	24	24/6/2019	sam Kanyamibwa ,  Martin Sindikubwabo	Sylvia abyssinica				Sylviidae	African Hill Babbler
3	HumanObservation	ARCOS_JRS_WETLANDS_114		Narcisse Uwitonze		non-flowering	3	2019	6	24	2019-06-24	Narcisse Uwitonze	Cyperus latifolius				Cyperaceae	
3	HumanObservation	ARCOS_JRS_WETLANDS_115		Narcisse Uwitonze		flowering	3	2019	6	24	2019-06-24	Narcisse Uwitonze	Kyllinga stenophylla				Cyperaceae	
